creator_id,periodo,periodo_inicio,periodo_fim,gmv_bruto,gmv_liquido,reembolso,refund_pct,pedidos,aov,videos,lives,comissao,tier,status_reembolso,comissao_calculada,_fonte,items_vendidos,items_reembolsados,media_diaria,amostras,gmv_atribuido_ao_criador,itens_vendidos_atribuidos_ao_criador
THAISOLIVEIRADIGITAL,2026-04,2026-04-01,2026-04-30,0.0,0.0,0.0,0.0,0,0.0,0,1,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
THAISSTORCHCATANI,2026-04,2026-04-01,2026-04-30,0.0,0.0,0.0,0.0,0,0.0,0,4,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
THAIS_ASOUZAA,2026-04,2026-04-01,2026-04-30,0.0,0.0,0.0,0.0,0,0.0,0,3,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
THAIZA.MARTINS6,2026-04,2026-04-01,2026-04-30,0.0,0.0,0.0,0.0,0,0.0,0,1,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
THALYYTAGUEDES,2026-04,2026-04-01,2026-04-30,219.29,142.69,76.6,34.93,3,73.1,0,0,23.2,Ferro,sem_dado,7.13,tiktok_seller_center,3,1,1,0,,
THAMI.BRAMBILLA,2026-04,2026-04-01,2026-04-30,4991.15,4444.61,546.54,10.95,56,89.13,1,2,451.3,Bronze,sem_dado,311.12,tiktok_seller_center,57,6,2,0,,
THAMIRESJF,2026-04,2026-04-01,2026-04-30,0.0,0.0,0.0,0.0,0,0.0,0,2,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
THAMIRESRAFAELAA,2026-04,2026-04-01,2026-04-30,0.0,0.0,0.0,0.0,0,0.0,2,0,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
THAMIRISCASTROOO,2026-04,2026-04-01,2026-04-30,0.0,0.0,0.0,0.0,0,0.0,2,0,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
THASSIAARAUJO_,2026-04,2026-04-01,2026-04-30,0.0,0.0,0.0,0.0,0,0.0,0,3,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
THAUANY.FOG,2026-04,2026-04-01,2026-04-30,0.0,0.0,0.0,0.0,0,0.0,0,10,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
THAY.BERN,2026-04,2026-04-01,2026-04-30,0.0,0.0,0.0,0.0,0,0.0,0,1,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
THAYACHADINHOS2,2026-04,2026-04-01,2026-04-30,0.0,0.0,0.0,0.0,0,0.0,0,52,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
THAYNA.DESBESSEL,2026-04,2026-04-01,2026-04-30,0.0,0.0,0.0,0.0,0,0.0,1,0,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
THAYSTUBERR,2026-04,2026-04-01,2026-04-30,66.14,66.14,0.0,0.0,1,66.14,0,0,5.78,Ferro,sem_dado,3.31,tiktok_seller_center,1,0,1,0,,
THIALLE,2026-04,2026-04-01,2026-04-30,81.94,0.0,81.94,100.0,1,81.94,0,6,6.39,Ferro,sem_dado,0.0,tiktok_seller_center,1,1,1,0,,
THYLLA.SILVA,2026-04,2026-04-01,2026-04-30,79.5,79.5,0.0,0.0,1,79.5,0,0,6.07,Ferro,sem_dado,3.98,tiktok_seller_center,1,0,1,0,,
TIKAEXTRAORDINARIA,2026-04,2026-04-01,2026-04-30,0.0,0.0,0.0,0.0,0,0.0,1,0,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
TIKITOK.CARMEN,2026-04,2026-04-01,2026-04-30,0.0,0.0,0.0,0.0,0,0.0,0,1,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
TIKTOK.SHOP2026_,2026-04,2026-04-01,2026-04-30,0.0,0.0,0.0,0.0,0,0.0,1,0,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
TIKTOKSHOP.LILY1,2026-04,2026-04-01,2026-04-30,91.38,91.38,0.0,0.0,1,91.38,0,0,7.99,Ferro,sem_dado,4.57,tiktok_seller_center,1,0,1,0,,
TIKTOKSHOPP1589,2026-04,2026-04-01,2026-04-30,0.0,0.0,0.0,0.0,0,0.0,2,0,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
TINDERSHOPP,2026-04,2026-04-01,2026-04-30,0.0,0.0,0.0,0.0,0,0.0,4,0,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
TNUNES.TIKTOKSHOP1,2026-04,2026-04-01,2026-04-30,0.0,0.0,0.0,0.0,0,0.0,1,0,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
TOINHACARDEAL,2026-04,2026-04-01,2026-04-30,0.0,0.0,0.0,0.0,0,0.0,0,20,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
TOPESCOLHASSS,2026-04,2026-04-01,2026-04-30,0.0,0.0,0.0,0.0,0,0.0,1,0,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
TOQUEDA.PELE,2026-04,2026-04-01,2026-04-30,77.5,77.5,0.0,0.0,1,77.5,0,0,7.99,Ferro,sem_dado,3.88,tiktok_seller_center,1,0,1,0,,
TREMDEMINEIRO,2026-04,2026-04-01,2026-04-30,0.0,0.0,0.0,0.0,0,0.0,0,1,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
TREND.DA.LI,2026-04,2026-04-01,2026-04-30,0.0,0.0,0.0,0.0,0,0.0,3,0,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
TROYAMG,2026-04,2026-04-01,2026-04-30,0.0,0.0,0.0,0.0,0,0.0,0,1,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
TRUETOKSHOP,2026-04,2026-04-01,2026-04-30,0.0,0.0,0.0,0.0,0,0.0,0,2,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
TTKSHOP23,2026-04,2026-04-01,2026-04-30,0.0,0.0,0.0,0.0,0,0.0,3,0,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
TTSTATA,2026-04,2026-04-01,2026-04-30,0.0,0.0,0.0,0.0,0,0.0,0,4,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
TUU.SHOP,2026-04,2026-04-01,2026-04-30,79.62,79.62,0.0,0.0,1,79.62,0,0,7.99,Ferro,sem_dado,3.98,tiktok_seller_center,1,0,1,0,,
UALAS.ALDONAI.DA,2026-04,2026-04-01,2026-04-30,0.0,0.0,0.0,0.0,0,0.0,0,1,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
UGBWSQ7,2026-04,2026-04-01,2026-04-30,0.0,0.0,0.0,0.0,0,0.0,1,0,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
UMADOCEFAMILIA,2026-04,2026-04-01,2026-04-30,0.0,0.0,0.0,0.0,0,0.0,0,4,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
UNIVERSOFOFO4,2026-04,2026-04-01,2026-04-30,0.0,0.0,0.0,0.0,0,0.0,0,1,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
UNIVERSO_PERFEITO3,2026-04,2026-04-01,2026-04-30,0.0,0.0,0.0,0.0,0,0.0,0,17,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
UREWHH7,2026-04,2026-04-01,2026-04-30,0.0,0.0,0.0,0.0,0,0.0,0,1,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
USEGARIMPOSECRETO,2026-04,2026-04-01,2026-04-30,0.0,0.0,0.0,0.0,0,0.0,0,1,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
USER1053765282543,2026-04,2026-04-01,2026-04-30,0.0,0.0,0.0,0.0,0,0.0,1,0,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
USER1274328175472,2026-04,2026-04-01,2026-04-30,0.0,0.0,0.0,0.0,0,0.0,1,0,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
USER19603768581962,2026-04,2026-04-01,2026-04-30,0.0,0.0,0.0,0.0,0,0.0,1,0,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
USER2477491887930,2026-04,2026-04-01,2026-04-30,0.0,0.0,0.0,0.0,0,0.0,1,0,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
USER2590114461711,2026-04,2026-04-01,2026-04-30,0.0,0.0,0.0,0.0,0,0.0,1,0,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
USER500985992,2026-04,2026-04-01,2026-04-30,0.0,0.0,0.0,0.0,0,0.0,2,0,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
USER5559209560182,2026-04,2026-04-01,2026-04-30,0.0,0.0,0.0,0.0,0,0.0,1,0,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
USER5611086774568,2026-04,2026-04-01,2026-04-30,0.0,0.0,0.0,0.0,0,0.0,1,0,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
USER6132671345810,2026-04,2026-04-01,2026-04-30,0.0,0.0,0.0,0.0,0,0.0,1,0,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
USER61815078681053,2026-04,2026-04-01,2026-04-30,0.0,0.0,0.0,0.0,0,0.0,2,0,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
USER7095590616039,2026-04,2026-04-01,2026-04-30,0.0,0.0,0.0,0.0,0,0.0,2,0,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
USER79747386749727,2026-04,2026-04-01,2026-04-30,0.0,0.0,0.0,0.0,0,0.0,1,0,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
USER859876236368,2026-04,2026-04-01,2026-04-30,0.0,0.0,0.0,0.0,0,0.0,1,0,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
USER9710151571557,2026-04,2026-04-01,2026-04-30,0.0,0.0,0.0,0.0,0,0.0,1,0,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
USER97537868103954,2026-04,2026-04-01,2026-04-30,0.0,0.0,0.0,0.0,0,0.0,1,0,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
USOYZ9,2026-04,2026-04-01,2026-04-30,0.0,0.0,0.0,0.0,0,0.0,1,0,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
UUNIVERSOFEMININO,2026-04,2026-04-01,2026-04-30,0.0,0.0,0.0,0.0,0,0.0,1,0,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
VAAFARIAS2,2026-04,2026-04-01,2026-04-30,0.0,0.0,0.0,0.0,0,0.0,1,0,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
VAHZINHA14,2026-04,2026-04-01,2026-04-30,0.0,0.0,0.0,0.0,0,0.0,0,1,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
VAL.PIRESALMEIDA,2026-04,2026-04-01,2026-04-30,0.0,0.0,0.0,0.0,0,0.0,0,5,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
VALCHAVEXX,2026-04,2026-04-01,2026-04-30,0.0,0.0,0.0,0.0,0,0.0,0,1,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
VALDIRENE.RIBEIRO7049,2026-04,2026-04-01,2026-04-30,0.0,0.0,0.0,0.0,0,0.0,0,22,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
VALENTYYN,2026-04,2026-04-01,2026-04-30,0.0,0.0,0.0,0.0,0,0.0,0,1,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
VALINDICAACHADINHOS,2026-04,2026-04-01,2026-04-30,0.0,0.0,0.0,0.0,0,0.0,2,11,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
VANE.STORE44,2026-04,2026-04-01,2026-04-30,0.0,0.0,0.0,0.0,0,0.0,1,0,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
VANESSA.CYRINO,2026-04,2026-04-01,2026-04-30,0.0,0.0,0.0,0.0,0,0.0,0,3,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
VANESSA.LOCENA,2026-04,2026-04-01,2026-04-30,0.0,0.0,0.0,0.0,0,0.0,1,0,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
VANESSA.PACHALKI,2026-04,2026-04-01,2026-04-30,186.8,186.8,0.0,0.0,1,186.8,5,2,13.66,Ferro,sem_dado,9.34,tiktok_seller_center,2,0,1,0,,
VANESSA.SOARES.RAMOS,2026-04,2026-04-01,2026-04-30,79.24,79.24,0.0,0.0,1,79.24,0,0,5.78,Ferro,sem_dado,3.96,tiktok_seller_center,1,0,1,0,,
VANESSABURQUY,2026-04,2026-04-01,2026-04-30,85.41,85.41,0.0,0.0,1,85.41,0,16,7.21,Ferro,sem_dado,4.27,tiktok_seller_center,1,0,1,0,,
VANESSACAETANO2105,2026-04,2026-04-01,2026-04-30,0.0,0.0,0.0,0.0,0,0.0,0,5,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
VANESSAMELOSHOP,2026-04,2026-04-01,2026-04-30,0.0,0.0,0.0,0.0,0,0.0,3,0,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
VANESSARODRIGUESNEVES,2026-04,2026-04-01,2026-04-30,0.0,0.0,0.0,0.0,0,0.0,0,7,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
VANESSARRFERREIRAA,2026-04,2026-04-01,2026-04-30,493.01,493.01,0.0,0.0,6,82.17,13,1,33.08,Ferro,sem_dado,24.65,tiktok_seller_center,6,0,1,0,,
VANI08267,2026-04,2026-04-01,2026-04-30,0.0,0.0,0.0,0.0,0,0.0,0,1,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
VANIACARDOSO86,2026-04,2026-04-01,2026-04-30,83.7,83.7,0.0,0.0,1,83.7,1,0,6.39,Ferro,sem_dado,4.19,tiktok_seller_center,1,0,1,0,,
VANIAMS_,2026-04,2026-04-01,2026-04-30,0.0,0.0,0.0,0.0,0,0.0,0,15,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
VANVIEIRA.BR,2026-04,2026-04-01,2026-04-30,0.0,0.0,0.0,0.0,0,0.0,0,6,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
VANYROCHA4780,2026-04,2026-04-01,2026-04-30,0.0,0.0,0.0,0.0,0,0.0,0,1,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
VAN_OFICIAL_,2026-04,2026-04-01,2026-04-30,0.0,0.0,0.0,0.0,0,0.0,5,0,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
VAQUELE,2026-04,2026-04-01,2026-04-30,0.0,0.0,0.0,0.0,0,0.0,0,1,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
VARIEDADESDAJESSICA,2026-04,2026-04-01,2026-04-30,0.0,0.0,0.0,0.0,0,0.0,0,12,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
VBSJXG,2026-04,2026-04-01,2026-04-30,0.0,0.0,0.0,0.0,0,0.0,1,0,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
VEH3386,2026-04,2026-04-01,2026-04-30,0.0,0.0,0.0,0.0,0,0.0,2,0,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
VEIOIDOSO23,2026-04,2026-04-01,2026-04-30,0.0,0.0,0.0,0.0,0,0.0,0,1,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
VEMATOSMONTEIRO,2026-04,2026-04-01,2026-04-30,0.0,0.0,0.0,0.0,0,0.0,0,1,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
VEMQUETEMTOP20,2026-04,2026-04-01,2026-04-30,0.0,0.0,0.0,0.0,0,0.0,0,3,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
VENDASHOPP,2026-04,2026-04-01,2026-04-30,0.0,0.0,0.0,0.0,0,0.0,0,2,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
VENDAS_ONLINE147,2026-04,2026-04-01,2026-04-30,0.0,0.0,0.0,0.0,0,0.0,0,1,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
VERALUCIAAMELO,2026-04,2026-04-01,2026-04-30,0.0,0.0,0.0,0.0,0,0.0,1,0,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
VERIANTUNES,2026-04,2026-04-01,2026-04-30,75.72,75.72,0.0,0.0,1,75.72,0,5,6.39,Ferro,sem_dado,3.79,tiktok_seller_center,1,0,1,0,,
VETRINE.VIRTUAL,2026-04,2026-04-01,2026-04-30,0.0,0.0,0.0,0.0,0,0.0,0,1,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
VIBE.DE.VITRIA6,2026-04,2026-04-01,2026-04-30,0.0,0.0,0.0,0.0,0,0.0,2,0,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
VICAAPROVA,2026-04,2026-04-01,2026-04-30,0.0,0.0,0.0,0.0,0,0.0,0,2,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
VICKBARTELEGA,2026-04,2026-04-01,2026-04-30,89.9,89.9,0.0,0.0,1,89.9,0,0,6.83,Ferro,sem_dado,4.5,tiktok_seller_center,1,0,1,0,,
VICTORIALAURENTSHOP,2026-04,2026-04-01,2026-04-30,0.0,0.0,0.0,0.0,0,0.0,1,0,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
VICTORVENDAS39,2026-04,2026-04-01,2026-04-30,0.0,0.0,0.0,0.0,0,0.0,2,0,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
VIEIRACINTIAA,2026-04,2026-04-01,2026-04-30,0.0,0.0,0.0,0.0,0,0.0,0,6,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
VIIC.ANDRADE,2026-04,2026-04-01,2026-04-30,0.0,0.0,0.0,0.0,0,0.0,1,0,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
VIMORAISMAKEUP,2026-04,2026-04-01,2026-04-30,0.0,0.0,0.0,0.0,0,0.0,0,2,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
VINTGE_VOGUE,2026-04,2026-04-01,2026-04-30,0.0,0.0,0.0,0.0,0,0.0,0,2,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
VIRAL.VIBE.SHOP.BR,2026-04,2026-04-01,2026-04-30,0.0,0.0,0.0,0.0,0,0.0,1,0,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
VIRALBOXBR10,2026-04,2026-04-01,2026-04-30,0.0,0.0,0.0,0.0,0,0.0,0,2,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
VIRGULANDOO,2026-04,2026-04-01,2026-04-30,0.0,0.0,0.0,0.0,0,0.0,2,0,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
VITORDIO1RR,2026-04,2026-04-01,2026-04-30,0.0,0.0,0.0,0.0,0,0.0,2,0,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
VITORIADBARBOSA,2026-04,2026-04-01,2026-04-30,0.0,0.0,0.0,0.0,0,0.0,0,2,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
VITORIASANTTOSVS,2026-04,2026-04-01,2026-04-30,0.0,0.0,0.0,0.0,0,0.0,0,1,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
VITORIA_DAIAN0,2026-04,2026-04-01,2026-04-30,0.0,0.0,0.0,0.0,0,0.0,0,2,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
VITRINE.DA.BABU,2026-04,2026-04-01,2026-04-30,0.0,0.0,0.0,0.0,0,0.0,0,2,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
VITRINEDAANA.OFICIAL,2026-04,2026-04-01,2026-04-30,62.54,62.54,0.0,0.0,1,62.54,0,0,7.22,Ferro,sem_dado,3.13,tiktok_seller_center,1,0,1,0,,
VITRINEDALIVI,2026-04,2026-04-01,2026-04-30,0.0,0.0,0.0,0.0,0,0.0,5,0,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
VITRINEDAMULHER0,2026-04,2026-04-01,2026-04-30,0.0,0.0,0.0,0.0,0,0.0,1,0,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
VITRINEE_SHOP0,2026-04,2026-04-01,2026-04-30,0.0,0.0,0.0,0.0,0,0.0,3,0,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
VITRINEFEMININAOFICIAL7,2026-04,2026-04-01,2026-04-30,0.0,0.0,0.0,0.0,0,0.0,3,0,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
VITRINEOFERTASKELLI,2026-04,2026-04-01,2026-04-30,0.0,0.0,0.0,0.0,0,0.0,0,2,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
VITRINESTORI,2026-04,2026-04-01,2026-04-30,0.0,0.0,0.0,0.0,0,0.0,2,0,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
VITRINETIK3,2026-04,2026-04-01,2026-04-30,0.0,0.0,0.0,0.0,0,0.0,1,0,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
VITRINEVARIADA5,2026-04,2026-04-01,2026-04-30,0.0,0.0,0.0,0.0,0,0.0,0,7,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
VITRINEVIRAL812,2026-04,2026-04-01,2026-04-30,0.0,0.0,0.0,0.0,0,0.0,0,1,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
VITRINNEDAMARY,2026-04,2026-04-01,2026-04-30,0.0,0.0,0.0,0.0,0,0.0,0,3,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
VITRINNESHOPP,2026-04,2026-04-01,2026-04-30,79.9,79.9,0.0,0.0,1,79.9,0,0,7.99,Ferro,sem_dado,4.0,tiktok_seller_center,1,0,1,0,,
VIVA.AGORAO,2026-04,2026-04-01,2026-04-30,0.0,0.0,0.0,0.0,0,0.0,1,0,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
VIVI.BORTOLOZO,2026-04,2026-04-01,2026-04-30,0.0,0.0,0.0,0.0,0,0.0,3,0,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
VIVI.NAVIAGEM,2026-04,2026-04-01,2026-04-30,0.0,0.0,0.0,0.0,0,0.0,4,0,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
VIVIACHADINHO,2026-04,2026-04-01,2026-04-30,0.0,0.0,0.0,0.0,0,0.0,0,2,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
VIVIANE.VIVYANY,2026-04,2026-04-01,2026-04-30,0.0,0.0,0.0,0.0,0,0.0,0,2,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
VIVIANEPASSOS80,2026-04,2026-04-01,2026-04-30,0.0,0.0,0.0,0.0,0,0.0,0,1,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
VIVIANEPEDROLIFE,2026-04,2026-04-01,2026-04-30,0.0,0.0,0.0,0.0,0,0.0,2,2,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
VIVIANMACEDO0610,2026-04,2026-04-01,2026-04-30,0.0,0.0,0.0,0.0,0,0.0,0,2,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
VIVIANMBORGES,2026-04,2026-04-01,2026-04-30,0.0,0.0,0.0,0.0,0,0.0,0,20,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
VIVIBORANDO,2026-04,2026-04-01,2026-04-30,0.0,0.0,0.0,0.0,0,0.0,0,1,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
VIVIINDICA4,2026-04,2026-04-01,2026-04-30,0.0,0.0,0.0,0.0,0,0.0,1,0,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
VIVIMAR.SHOP,2026-04,2026-04-01,2026-04-30,0.0,0.0,0.0,0.0,0,0.0,2,0,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
VOCENAMODA88,2026-04,2026-04-01,2026-04-30,0.0,0.0,0.0,0.0,0,0.0,0,2,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
VTUK.IEMN,2026-04,2026-04-01,2026-04-30,0.0,0.0,0.0,0.0,0,0.0,1,0,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
W9UKS0,2026-04,2026-04-01,2026-04-30,0.0,0.0,0.0,0.0,0,0.0,1,0,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
WALESSYA_WOISCZAK,2026-04,2026-04-01,2026-04-30,0.0,0.0,0.0,0.0,0,0.0,0,3,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
WALLERIBECHER,2026-04,2026-04-01,2026-04-30,81.1,81.1,0.0,0.0,1,81.1,0,12,6.39,Ferro,sem_dado,4.05,tiktok_seller_center,1,0,1,0,,
WALQUIRIACOSTAA,2026-04,2026-04-01,2026-04-30,0.0,0.0,0.0,0.0,0,0.0,0,8,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
WANDAGOUDARD,2026-04,2026-04-01,2026-04-30,0.0,0.0,0.0,0.0,0,0.0,0,1,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
WANESSAMELO82,2026-04,2026-04-01,2026-04-30,0.0,0.0,0.0,0.0,0,0.0,0,1,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
WANESSA_DONAPECHINCHA,2026-04,2026-04-01,2026-04-30,0.0,0.0,0.0,0.0,0,0.0,0,3,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
WILIANEDEYBER,2026-04,2026-04-01,2026-04-30,0.0,0.0,0.0,0.0,0,0.0,0,1,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
