id,creator,product_id,data,produto,seller_sku,gmv,comissao,pedidos
nati_sus|1733537963414488671|2026-06-08,nati_sus,1733537963414488671,2026-06-08,Calça Jeans Feminina Wide Leg Cintura Alta- Candy Colors,REF54936,109.9,13.19,1
tacianecreator|1733690547643385439|2026-06-08,tacianecreator,1733690547643385439,2026-06-08,Calça Feminina Jeans Wide Leg Cintura Alta Azul Médio Marmorizado,REF55136,109.9,13.19,1
amariliacard|1732620602328647263|2026-06-08,amariliacard,1732620602328647263,2026-06-08,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta Stone Used,REF52536,99.9,7.99,1
danijeans|1732620602328647263|2026-06-08,danijeans,1732620602328647263,2026-06-08,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta Stone Used,REF52536,99.9,7.99,1
estilo.de.milhoes|1732620602328647263|2026-06-08,estilo.de.milhoes,1732620602328647263,2026-06-08,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta Stone Used,REF52536,99.9,0.0,1
ericamcabeluda|1735220480519472735|2026-06-08,ericamcabeluda,1735220480519472735,2026-06-08,Calça Mom Jeans Feminina Cintura Alta Marmorizada,REF58836,99.9,0.0,1
francruz.26|1732620602328647263|2026-06-08,francruz.26,1732620602328647263,2026-06-08,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta Stone Used,REF52536,99.9,0.0,1
tacianecreator|1732620602328647263|2026-06-08,tacianecreator,1732620602328647263,2026-06-08,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta Stone Used,REF52536,99.9,0.0,1
adv.dayane|1734314781918922335|2026-06-08,adv.dayane,1734314781918922335,2026-06-08,Calça Jeans Feminina Wide Leg Cintura Alta Chocolate,REF56236,94.9,11.39,1
lucianalemesoficial|1731763836201109087|2026-06-08,lucianalemesoficial,1731763836201109087,2026-06-08,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,89.9,7.19,1
rafaellaescorel|1731763836201109087|2026-06-08,rafaellaescorel,1731763836201109087,2026-06-08,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,89.9,7.19,1
compreia|1731763836201109087|2026-06-08,compreia,1731763836201109087,2026-06-08,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,89.9,7.19,1
maribertulino_|1731763836201109087|2026-06-08,maribertulino_,1731763836201109087,2026-06-08,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,89.9,7.19,1
familialiu|1731763836201109087|2026-06-08,familialiu,1731763836201109087,2026-06-08,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,89.9,7.19,1
marinatheesr|1731763836201109087|2026-06-08,marinatheesr,1731763836201109087,2026-06-08,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,89.9,7.19,1
louisecitou|1731763836201109087|2026-06-08,louisecitou,1731763836201109087,2026-06-08,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,89.9,7.19,1
francruz.26|1731763836201109087|2026-06-08,francruz.26,1731763836201109087,2026-06-08,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,89.9,7.19,1
jhenniferlet|1731763836201109087|2026-06-08,jhenniferlet,1731763836201109087,2026-06-08,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,89.9,7.19,1
sougabrielaneves|1731763836201109087|2026-06-08,sougabrielaneves,1731763836201109087,2026-06-08,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,89.9,7.19,1
jessicamesant|1731763836201109087|2026-06-08,jessicamesant,1731763836201109087,2026-06-08,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,89.9,0.0,1
monikindica|1731763836201109087|2026-06-08,monikindica,1731763836201109087,2026-06-08,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,89.9,7.19,1
adv.dayane|1732620602328647263|2026-06-08,adv.dayane,1732620602328647263,2026-06-08,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta Stone Used,REF52536,79.9,9.59,1
tacianecreator|1734190087073400415|2026-06-08,tacianecreator,1734190087073400415,2026-06-08,Shorts Mom/Social Feminino Jeans Cintura Alta Barra Dobrada,REF55336,69.9,8.39,1
adv.dayane|1734190087073400415|2026-06-08,adv.dayane,1734190087073400415,2026-06-08,Shorts Mom/Social Feminino Jeans Cintura Alta Barra Dobrada,REF55336,59.95,7.19,1
adv.dayane|1733356031574312543|2026-06-08,adv.dayane,1733356031574312543,2026-06-08,Body Manga Longa Modelador Poliamida Premium Cores Neutras,REF533P,59.2,7.1,1
tacianecreator|1731763836201109087|2026-06-09,tacianecreator,1731763836201109087,2026-06-09,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,8400.7,107.88,93
alinecavanellas|1731763836201109087|2026-06-09,alinecavanellas,1731763836201109087,2026-06-09,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,1188.7,64.74,13
adv.dayane|1731763836201109087|2026-06-09,adv.dayane,1731763836201109087,2026-06-09,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,1158.6,139.06,14
laianenovaisss|1731763836201109087|2026-06-09,laianenovaisss,1731763836201109087,2026-06-09,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,998.9,64.74,10
escuta.amiga|1731763836201109087|2026-06-09,escuta.amiga,1731763836201109087,2026-06-09,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,988.9,7.19,11
pattylazzarotto|1731763836201109087|2026-06-09,pattylazzarotto,1731763836201109087,2026-06-09,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,988.9,21.58,11
thami.brambilla|1735220480519472735|2026-06-09,thami.brambilla,1735220480519472735,2026-06-09,Calça Mom Jeans Feminina Cintura Alta Marmorizada,REF58836,799.2,23.98,8
adv.dayane|1735220491823449695|2026-06-09,adv.dayane,1735220491823449695,2026-06-09,Calça Baggy Jeans Feminina Cintura Média Marmorizada,REF58736,719.2,86.32,8
ericamcabeluda|1731763836201109087|2026-06-09,ericamcabeluda,1731763836201109087,2026-06-09,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,719.2,53.95,8
alinecavanellas|1735220480519472735|2026-06-09,alinecavanellas,1735220480519472735,2026-06-09,Calça Mom Jeans Feminina Cintura Alta Marmorizada,REF58836,699.3,23.98,7
jessicamesant|1735220480519472735|2026-06-09,jessicamesant,1735220480519472735,2026-06-09,Calça Mom Jeans Feminina Cintura Alta Marmorizada,REF58836,699.3,11.99,7
numarchi|1731763836201109087|2026-06-09,numarchi,1731763836201109087,2026-06-09,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,629.3,21.58,7
thainabeautyoficial|1731763836201109087|2026-06-09,thainabeautyoficial,1731763836201109087,2026-06-09,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,539.4,21.58,6
someoneduda|1731763836201109087|2026-06-09,someoneduda,1731763836201109087,2026-06-09,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,359.6,7.19,4
arenatajardim|1731763836201109087|2026-06-09,arenatajardim,1731763836201109087,2026-06-09,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,359.6,7.19,4
tacianecreator|1732620602328647263|2026-06-09,tacianecreator,1732620602328647263,2026-06-09,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta Stone Used,REF52536,279.7,27.97,3
pattylazzarotto|1735220480519472735|2026-06-09,pattylazzarotto,1735220480519472735,2026-06-09,Calça Mom Jeans Feminina Cintura Alta Marmorizada,REF58836,199.8,0.0,2
adv.dayane|1733355336293385823|2026-06-09,adv.dayane,1733355336293385823,2026-06-09,Body Manga Longa Modelador em Poliamida Premium Candy Colors,REF536P,198.3,23.79,3
lucianajanuario_|1735493389326321247|2026-06-09,lucianajanuario_,1735493389326321247,2026-06-09,Kit Calça Wide Leg Jeans + Calça Mom Jeans Marmorizada,KIT00346,189.9,15.19,1
bialuzzmodas|1731763836201109087|2026-06-09,bialuzzmodas,1731763836201109087,2026-06-09,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,179.8,14.38,1
.familiapimentel|1731763836201109087|2026-06-09,.familiapimentel,1731763836201109087,2026-06-09,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,179.8,0.0,2
estilo.de.milhoes|1732620602328647263|2026-06-09,estilo.de.milhoes,1732620602328647263,2026-06-09,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta Stone Used,REF52536,179.8,0.0,2
vanessarrferreiraa|1731763836201109087|2026-06-09,vanessarrferreiraa,1731763836201109087,2026-06-09,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,179.8,14.38,1
adv.dayane|1733356031574312543|2026-06-09,adv.dayane,1733356031574312543,2026-06-09,Body Manga Longa Modelador Poliamida Premium Cores Neutras,REF533P,177.6,21.3,3
adv.dayane|1735489968984131167|2026-06-09,adv.dayane,1735489968984131167,2026-06-09,Kit Calça Baggy Jeans + Calça Mom Jeans Marmorizada,KIT00246,169.9,20.39,1
nanacasagrandi|1734190087073400415|2026-06-09,nanacasagrandi,1734190087073400415,2026-06-09,Shorts Mom/Social Feminino Jeans Cintura Alta Barra Dobrada,REF55336,139.8,11.18,2
numarchi|1734385284273899103|2026-06-09,numarchi,1734385284273899103,2026-06-09,Saia Jeans Feminina Cintura Alta Barra A Fio,REF56636,129.99,15.6,1
adv.dayane|1734190087073400415|2026-06-09,adv.dayane,1734190087073400415,2026-06-09,Shorts Mom/Social Feminino Jeans Cintura Alta Barra Dobrada,REF55336,119.9,14.38,1
laianenovaisss|1733538126820050527|2026-06-09,laianenovaisss,1733538126820050527,2026-06-09,Calça Jeans Feminina Wide Leg Cintura Alta Amarelo Manteiga,REF55036,109.9,13.19,1
leticiatsec|1733537963414488671|2026-06-09,leticiatsec,1733537963414488671,2026-06-09,Calça Jeans Feminina Wide Leg Cintura Alta- Candy Colors,REF54936,109.9,8.79,1
francruz.26|1733690547643385439|2026-06-09,francruz.26,1733690547643385439,2026-06-09,Calça Feminina Jeans Wide Leg Cintura Alta Azul Médio Marmorizado,REF55136,109.9,8.79,1
leticiatsec|1731763836201109087|2026-06-09,leticiatsec,1731763836201109087,2026-06-09,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,109.9,8.79,1
fabi.caldas5|1732620602328647263|2026-06-09,fabi.caldas5,1732620602328647263,2026-06-09,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta Stone Used,REF52536,99.9,7.99,1
maiconeandreia|1734713315420767839|2026-06-09,maiconeandreia,1734713315420767839,2026-06-09,Calça Jeans Feminina Wide Leg Jeans Cintura alta,REF54736,99.9,11.99,1
reventorim|1735220480519472735|2026-06-09,reventorim,1735220480519472735,2026-06-09,Calça Mom Jeans Feminina Cintura Alta Marmorizada,REF58836,99.9,7.99,1
francruz.26|1735220480519472735|2026-06-09,francruz.26,1735220480519472735,2026-06-09,Calça Mom Jeans Feminina Cintura Alta Marmorizada,REF58836,99.9,7.99,1
alinecavanellas|1734314781918922335|2026-06-09,alinecavanellas,1734314781918922335,2026-06-09,Calça Jeans Feminina Wide Leg Cintura Alta Chocolate,REF56236,94.9,9.49,1
matheuslimashop|1731763836201109087|2026-06-09,matheuslimashop,1731763836201109087,2026-06-09,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,89.9,0.0,1
lidikpf6|1731763836201109087|2026-06-09,lidikpf6,1731763836201109087,2026-06-09,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,89.9,7.19,1
meiree.laurentino|1731763836201109087|2026-06-09,meiree.laurentino,1731763836201109087,2026-06-09,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,89.9,7.19,1
gabbizie|1731763836201109087|2026-06-09,gabbizie,1731763836201109087,2026-06-09,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,89.9,10.79,1
marianemiguel6|1731763836201109087|2026-06-09,marianemiguel6,1731763836201109087,2026-06-09,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,89.9,7.19,1
valfreeitas|1731763836201109087|2026-06-09,valfreeitas,1731763836201109087,2026-06-09,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,89.9,7.19,1
robertavidareal7|1731763836201109087|2026-06-09,robertavidareal7,1731763836201109087,2026-06-09,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,89.9,7.19,1
yasmin.aoliveira|1731763836201109087|2026-06-09,yasmin.aoliveira,1731763836201109087,2026-06-09,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,89.9,0.0,1
caroleziquiel|1731763836201109087|2026-06-09,caroleziquiel,1731763836201109087,2026-06-09,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,89.9,7.19,1
renatamendes1506|1731763836201109087|2026-06-09,renatamendes1506,1731763836201109087,2026-06-09,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,89.9,7.19,1
adv.dayane|1735220480519472735|2026-06-09,adv.dayane,1735220480519472735,2026-06-09,Calça Mom Jeans Feminina Cintura Alta Marmorizada,REF58836,89.9,10.79,1
thami.brambilla|1731763836201109087|2026-06-09,thami.brambilla,1731763836201109087,2026-06-09,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,89.9,10.79,1
adv.dayane|1732620602328647263|2026-06-09,adv.dayane,1732620602328647263,2026-06-09,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta Stone Used,REF52536,79.9,9.59,1
geicerenatabono|1731763836201109087|2026-06-09,geicerenatabono,1731763836201109087,2026-06-09,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,79.9,6.39,1
natmarquesvi|1731763836201109087|2026-06-09,natmarquesvi,1731763836201109087,2026-06-09,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,79.9,9.59,1
thami.brambilla|1734190087073400415|2026-06-09,thami.brambilla,1734190087073400415,2026-06-09,Shorts Mom/Social Feminino Jeans Cintura Alta Barra Dobrada,REF55336,69.9,8.39,1
tacianecreator|1732620602328647263|2026-06-10,tacianecreator,1732620602328647263,2026-06-10,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta Stone Used,REF52536,15280.9,1486.14,190
tacianecreator|1731763836201109087|2026-06-10,tacianecreator,1731763836201109087,2026-06-10,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,11587.0,231.73,127
alinecavanellas|1731763836201109087|2026-06-10,alinecavanellas,1731763836201109087,2026-06-10,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,1438.4,86.32,16
adv.dayane|1734202787355592287|2026-06-10,adv.dayane,1734202787355592287,2026-06-10,Shorts Mom/Social Feminino Jeans Cintura Alta Barra Dobrada Candy Colors,REF55936,1138.95,127.03,14
ericamcabeluda|1731763836201109087|2026-06-10,ericamcabeluda,1731763836201109087,2026-06-10,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,829.1,53.95,8
pattylazzarotto|1731763836201109087|2026-06-10,pattylazzarotto,1731763836201109087,2026-06-10,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,809.1,43.16,7
laianenovaisss|1731763836201109087|2026-06-10,laianenovaisss,1731763836201109087,2026-06-10,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,719.2,43.16,7
adv.dayane|1731763836201109087|2026-06-10,adv.dayane,1731763836201109087,2026-06-10,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,719.1,86.31,9
adv.dayane|1734190087073400415|2026-06-10,adv.dayane,1734190087073400415,2026-06-10,Shorts Mom/Social Feminino Jeans Cintura Alta Barra Dobrada,REF55336,699.2,83.88,7
someoneduda|1731763836201109087|2026-06-10,someoneduda,1731763836201109087,2026-06-10,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,629.3,14.38,7
escuta.amiga|1731763836201109087|2026-06-10,escuta.amiga,1731763836201109087,2026-06-10,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,539.4,7.19,6
alinecavanellas|1735220480519472735|2026-06-10,alinecavanellas,1735220480519472735,2026-06-10,Calça Mom Jeans Feminina Cintura Alta Marmorizada,REF58836,499.5,0.0,5
tacianecreator|1735220480519472735|2026-06-10,tacianecreator,1735220480519472735,2026-06-10,Calça Mom Jeans Feminina Cintura Alta Marmorizada,REF58836,489.5,9.99,5
numarchi|1731763836201109087|2026-06-10,numarchi,1731763836201109087,2026-06-10,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,449.5,32.37,5
thainabeautyoficial|1731763836201109087|2026-06-10,thainabeautyoficial,1731763836201109087,2026-06-10,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,449.5,43.16,5
.familiapimentel|1731763836201109087|2026-06-10,.familiapimentel,1731763836201109087,2026-06-10,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,449.5,7.19,5
flahbuarque|1731763836201109087|2026-06-10,flahbuarque,1731763836201109087,2026-06-10,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,399.5,31.95,4
jessicamesant|1731763836201109087|2026-06-10,jessicamesant,1731763836201109087,2026-06-10,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,379.6,34.77,4
adv.dayane|1735220491823449695|2026-06-10,adv.dayane,1735220491823449695,2026-06-10,Calça Baggy Jeans Feminina Cintura Média Marmorizada,REF58736,269.7,32.37,3
alinecavanellas|1733690547643385439|2026-06-10,alinecavanellas,1733690547643385439,2026-06-10,Calça Feminina Jeans Wide Leg Cintura Alta Azul Médio Marmorizado,REF55136,219.8,21.98,2
alinecavanellas|1733537963414488671|2026-06-10,alinecavanellas,1733537963414488671,2026-06-10,Calça Jeans Feminina Wide Leg Cintura Alta- Candy Colors,REF54936,219.8,21.98,2
dpaula57|1731763836201109087|2026-06-10,dpaula57,1731763836201109087,2026-06-10,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,179.8,14.38,2
arenatajardim|1731763836201109087|2026-06-10,arenatajardim,1731763836201109087,2026-06-10,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,179.8,14.38,2
silsantiagotrc|1731763836201109087|2026-06-10,silsantiagotrc,1731763836201109087,2026-06-10,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,179.8,14.38,2
geicerenatabono|1731763836201109087|2026-06-10,geicerenatabono,1731763836201109087,2026-06-10,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,159.8,12.78,2
tacianecreator|1734190087073400415|2026-06-10,tacianecreator,1734190087073400415,2026-06-10,Shorts Mom/Social Feminino Jeans Cintura Alta Barra Dobrada,REF55336,139.8,16.78,2
maynaflordapele|1733690547643385439|2026-06-10,maynaflordapele,1733690547643385439,2026-06-10,Calça Feminina Jeans Wide Leg Cintura Alta Azul Médio Marmorizado,REF55136,109.9,8.79,1
natmarquesvi|1734314781918922335|2026-06-10,natmarquesvi,1734314781918922335,2026-06-10,Calça Jeans Feminina Wide Leg Cintura Alta Chocolate,REF56236,109.9,13.19,1
natmarquesvi|1735220491823449695|2026-06-10,natmarquesvi,1735220491823449695,2026-06-10,Calça Baggy Jeans Feminina Cintura Média Marmorizada,REF58736,109.9,13.19,1
elisaeduardas22|1733690547643385439|2026-06-10,elisaeduardas22,1733690547643385439,2026-06-10,Calça Feminina Jeans Wide Leg Cintura Alta Azul Médio Marmorizado,REF55136,109.9,8.79,1
pattylazzarotto|1733690547643385439|2026-06-10,pattylazzarotto,1733690547643385439,2026-06-10,Calça Feminina Jeans Wide Leg Cintura Alta Azul Médio Marmorizado,REF55136,109.9,13.19,1
tatianemoraes_makeup|1731763836201109087|2026-06-10,tatianemoraes_makeup,1731763836201109087,2026-06-10,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,109.9,8.79,1
bellafonse|1733537963414488671|2026-06-10,bellafonse,1733537963414488671,2026-06-10,Calça Jeans Feminina Wide Leg Cintura Alta- Candy Colors,REF54936,109.9,8.79,1
ericamcabeluda|1734314781918922335|2026-06-10,ericamcabeluda,1734314781918922335,2026-06-10,Calça Jeans Feminina Wide Leg Cintura Alta Chocolate,REF56236,109.9,13.19,1
mariellaindica|1734314781918922335|2026-06-10,mariellaindica,1734314781918922335,2026-06-10,Calça Jeans Feminina Wide Leg Cintura Alta Chocolate,REF56236,109.9,8.79,1
alinecavanellas|1734314781918922335|2026-06-10,alinecavanellas,1734314781918922335,2026-06-10,Calça Jeans Feminina Wide Leg Cintura Alta Chocolate,REF56236,109.9,10.99,1
lucianalemesoficial|1731763836201109087|2026-06-10,lucianalemesoficial,1731763836201109087,2026-06-10,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,109.9,8.79,1
leticiatsec|1733538126820050527|2026-06-10,leticiatsec,1733538126820050527,2026-06-10,Calça Jeans Feminina Wide Leg Cintura Alta Amarelo Manteiga,REF55036,109.9,8.79,1
numarchi|1733690547643385439|2026-06-10,numarchi,1733690547643385439,2026-06-10,Calça Feminina Jeans Wide Leg Cintura Alta Azul Médio Marmorizado,REF55136,109.9,13.19,1
laizmacaneiro|1735220480519472735|2026-06-10,laizmacaneiro,1735220480519472735,2026-06-10,Calça Mom Jeans Feminina Cintura Alta Marmorizada,REF58836,99.9,7.99,1
thainabeautyoficial|1735220480519472735|2026-06-10,thainabeautyoficial,1735220480519472735,2026-06-10,Calça Mom Jeans Feminina Cintura Alta Marmorizada,REF58836,99.9,11.99,1
luhfujarra|1732620602328647263|2026-06-10,luhfujarra,1732620602328647263,2026-06-10,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta Stone Used,REF52536,99.9,7.99,1
estilo.de.milhoes|1732620602328647263|2026-06-10,estilo.de.milhoes,1732620602328647263,2026-06-10,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta Stone Used,REF52536,99.9,0.0,1
thami.brambilla|1735220480519472735|2026-06-10,thami.brambilla,1735220480519472735,2026-06-10,Calça Mom Jeans Feminina Cintura Alta Marmorizada,REF58836,99.9,0.0,1
jessicamesant|1735220480519472735|2026-06-10,jessicamesant,1735220480519472735,2026-06-10,Calça Mom Jeans Feminina Cintura Alta Marmorizada,REF58836,99.9,11.99,1
thainabeautyoficial|1734713315420767839|2026-06-10,thainabeautyoficial,1734713315420767839,2026-06-10,Calça Jeans Feminina Wide Leg Jeans Cintura alta,REF54736,99.9,11.99,1
francruz.26|1732620602328647263|2026-06-10,francruz.26,1732620602328647263,2026-06-10,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta Stone Used,REF52536,99.9,0.0,1
cintiamarques320|1731763836201109087|2026-06-10,cintiamarques320,1731763836201109087,2026-06-10,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,89.9,7.19,1
natmarquesvi|1731763836201109087|2026-06-10,natmarquesvi,1731763836201109087,2026-06-10,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,89.9,10.79,1
andrea.hortaaa|1731763836201109087|2026-06-10,andrea.hortaaa,1731763836201109087,2026-06-10,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,89.9,7.19,1
isa.seccato|1731763836201109087|2026-06-10,isa.seccato,1731763836201109087,2026-06-10,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,89.9,7.19,1
leticiatsec|1731763836201109087|2026-06-10,leticiatsec,1731763836201109087,2026-06-10,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,89.9,7.19,1
tacianecreator|1733690547643385439|2026-06-10,tacianecreator,1733690547643385439,2026-06-10,Calça Feminina Jeans Wide Leg Cintura Alta Azul Médio Marmorizado,REF55136,89.9,10.79,1
deiarealiza|1731763836201109087|2026-06-10,deiarealiza,1731763836201109087,2026-06-10,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,89.9,7.19,1
gabbizie|1731763836201109087|2026-06-10,gabbizie,1731763836201109087,2026-06-10,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,89.9,10.79,1
meiree.laurentino|1731763836201109087|2026-06-10,meiree.laurentino,1731763836201109087,2026-06-10,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,89.9,7.19,1
tacianecreator|1731763836201109087|2026-06-11,tacianecreator,1731763836201109087,2026-06-11,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,6762.5,116.87,73
alinecavanellas|1731763836201109087|2026-06-11,alinecavanellas,1731763836201109087,2026-06-11,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,1078.8,21.58,12
escuta.amiga|1731763836201109087|2026-06-11,escuta.amiga,1731763836201109087,2026-06-11,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,829.1,14.38,9
estilo.de.milhoes|1732620602328647263|2026-06-11,estilo.de.milhoes,1732620602328647263,2026-06-11,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta Stone Used,REF52536,799.2,63.92,8
someoneduda|1731763836201109087|2026-06-11,someoneduda,1731763836201109087,2026-06-11,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,719.2,14.38,8
laianenovaisss|1731763836201109087|2026-06-11,laianenovaisss,1731763836201109087,2026-06-11,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,649.3,43.16,7
alinecavanellas|1735220480519472735|2026-06-11,alinecavanellas,1735220480519472735,2026-06-11,Calça Mom Jeans Feminina Cintura Alta Marmorizada,REF58836,599.4,11.99,6
thainabeautyoficial|1731763836201109087|2026-06-11,thainabeautyoficial,1731763836201109087,2026-06-11,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,539.4,32.37,6
numarchi|1731763836201109087|2026-06-11,numarchi,1731763836201109087,2026-06-11,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,539.4,32.37,6
.familiapimentel|1731763836201109087|2026-06-11,.familiapimentel,1731763836201109087,2026-06-11,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,539.4,7.19,6
pattylazzarotto|1731763836201109087|2026-06-11,pattylazzarotto,1731763836201109087,2026-06-11,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,539.4,21.58,6
ericamcabeluda|1731763836201109087|2026-06-11,ericamcabeluda,1731763836201109087,2026-06-11,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,379.6,34.77,4
tacianecreator|1732620602328647263|2026-06-11,tacianecreator,1732620602328647263,2026-06-11,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta Stone Used,REF52536,299.7,29.97,3
jessicamesant|1735220480519472735|2026-06-11,jessicamesant,1735220480519472735,2026-06-11,Calça Mom Jeans Feminina Cintura Alta Marmorizada,REF58836,299.7,23.98,3
adv.dayane|1735220491823449695|2026-06-11,adv.dayane,1735220491823449695,2026-06-11,Calça Baggy Jeans Feminina Cintura Média Marmorizada,REF58736,289.7,34.77,3
